"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"pne";0;0;0;1;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0
"pobić";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"pobiegł";1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
"pobiegła";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"pobierać";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"pobieżny";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"pobliski";0;0;3;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"pobliże";0;1;1;1;0;2;1;0;1;0;0;0;0;0;1;1;1;1;0;2
"pobożność";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"pobożny";1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"pobrać";0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
"pobrudzić";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"pobrzmiewać";0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"pobudka";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"pobudzać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"pobyt";0;0;0;1;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;2
"pocałować";3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;2;0
"pocałunek";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0
"pocerować";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pochłaniać";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"pochlebstwo";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0
"pochłonąć";0;1;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;2;0;0
"pochód";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
"pochodzenie";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0
"pochodzić";0;2;1;1;0;0;0;0;5;0;0;0;0;6;5;2;4;1;4;6
"pochwa";0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"pochwała";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;2
"pochwycić";0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"pochylać";2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"pochylić";4;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0
"pociąć";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"pociąg";0;1;0;0;0;0;0;0;0;1;2;0;0;0;2;0;0;0;0;0
"pociągać";0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1
"pociągający";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"pociągnąć";3;0;1;0;0;0;2;1;0;0;0;1;1;1;0;0;2;1;2;0
"pocić";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"pociecha";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"pocieszać";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
"pocieszyć";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
"pocisk";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0
"począć";2;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1
"początek";0;2;2;0;7;5;0;0;16;2;2;3;0;11;17;0;6;0;0;3
"początkowy";0;0;0;0;1;0;0;0;1;1;0;0;0;2;7;2;0;2;1;0
"poczekać";1;0;1;0;1;2;0;0;1;0;0;0;1;0;0;0;0;4;3;0
"poczęstować";0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"poczuć";1;0;2;0;1;0;10;1;3;2;0;0;0;0;15;1;4;7;6;1
"poczynać";0;0;0;2;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0
"poczytywać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"podać";1;0;2;3;1;0;1;1;1;2;4;4;1;3;2;0;1;0;0;1
"podając";0;0;0;0;1;0;0;0;0;0;1;2;0;0;2;0;0;0;0;0
"podanie";0;0;2;1;1;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0
"podatek";0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
"podawać";0;0;3;2;0;0;0;1;0;0;1;1;1;1;6;0;0;0;0;2
"podążać";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0
"podążyć";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0
"podchodząc";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"podchodzić";1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
"podchwycić";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"podciągnąć";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"podczas";0;1;0;0;3;1;1;0;1;2;4;0;0;9;16;4;1;4;6;7
"poddać";0;0;0;1;0;0;0;0;1;0;0;0;1;0;2;0;2;1;0;0
"poddany";0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
"poddawać";0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0
"podejmować";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1
"podejrzanego";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"podejrzeć";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;1
"podejrzewać";0;0;1;0;0;1;0;0;0;0;0;0;0;0;4;0;3;0;0;2
"podejrzliwy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
"podejść";0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;2;0;2;2;0
"podejście";0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0
"poderwać";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"podeszły";0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
"podjąć";0;0;0;3;5;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0
"podkowa";0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
"podkreślać";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"podkreślić";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"podłączyć";0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"podlegać";0;0;0;1;0;1;0;0;1;2;0;0;0;0;3;0;0;0;0;0
"podlejszy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"podlewski";0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"podlić";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"podłoga";0;0;1;2;0;0;0;0;0;0;5;2;0;0;3;3;0;3;0;0
"podłoże";0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
"podłużny";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"podły";0;1;0;0;0;0;0;4;0;0;1;0;1;0;0;0;0;0;0;0
"podniecenie";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
"podnieść";1;0;0;0;1;1;1;1;0;1;3;2;0;0;2;1;0;1;3;0
"podniesione";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
"podnieta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
"podniosły";1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;1;0;0;0;0
"podnosić";8;0;0;1;0;0;0;1;1;0;0;2;0;0;2;1;0;0;0;4
"podnosząc";3;0;0;1;0;2;0;0;0;1;2;0;0;0;0;0;0;0;1;0
"podobać";0;3;1;0;1;0;0;1;0;0;1;0;0;0;0;3;3;3;1;0
"podobieństwo";0;0;0;0;0;0;0;0;2;1;0;1;1;0;1;0;0;0;0;0
"podobno";1;1;2;1;2;0;0;1;0;0;1;3;1;0;1;1;0;0;0;0
"podpadać";0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"podpiąć";0;0;3;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"podpierać";0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"podpisać";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"podpora";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
"podpowiadać";0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
"podrapać";0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"podręcznik";0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0
"podróż";0;2;1;0;5;1;0;2;10;0;2;1;8;2;4;0;3;0;0;0
"podróżny";0;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
"podróżować";0;1;0;0;0;0;1;0;4;1;0;0;0;0;2;0;0;0;0;0
"podrzędny";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"podskakiwać";1;0;0;1;0;0;1;0;3;0;0;1;0;0;1;0;0;0;0;0
"podskoczyć";0;0;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0
"podsłuchać";0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"podstawa";0;1;0;2;0;0;2;0;8;2;0;0;0;8;12;0;0;0;1;1
"podstawka";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"podstawówka";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
"podstawowy";0;0;0;1;0;1;0;0;3;0;0;0;0;7;5;0;0;0;1;0
"podstępny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"podsumować";0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"podsunąć";0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"podtrzymywać";1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"poduszka";0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;1;0
"podwładny";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"podwodny";0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
"podwójny";0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0
"podwórko";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"podwórze";3;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
"podział";0;0;0;1;0;0;0;2;1;0;0;0;0;4;3;0;0;0;0;0
"podziałać";0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"podzięka";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
"podziękować";0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0
"podzielić";0;0;0;0;0;0;0;4;1;0;1;0;0;7;2;1;0;0;0;0
"podziemny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
"podziw";1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
"poeta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"poezja";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0
"pofałdować";0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
"pogadać";0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
"pogarda";0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"pogardliwy";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"pogardzać";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1
"pogarszać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"pogląd";0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;1
"pogłębinową";0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pognać";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"pogoda";0;0;0;0;0;0;0;0;0;0;1;3;0;0;3;0;5;0;0;0
"pogodny";0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;6;0;0;0
"pogodzić";0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;1;0
"pogorszyć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"pogrążyć";1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0
"pogrzeb";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"poić";0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"poinformować";0;0;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;2;1;0
"pojąć";0;0;0;0;1;0;0;0;2;1;0;0;0;0;1;0;0;0;0;2
"pojawiać";0;0;1;0;0;1;0;0;15;1;0;0;0;8;11;0;0;0;0;0
"pojawić";0;0;4;6;3;4;5;0;5;3;0;0;0;6;7;4;0;3;12;0
"pojazd";0;0;2;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0
"pojechać";3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1
"pojęcie";0;0;2;1;3;0;0;0;10;5;1;0;0;1;7;1;4;0;1;6
"pojedynczy";0;1;0;0;0;0;0;0;2;2;0;1;0;2;5;0;0;0;0;0
"pojemnik";0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0
"pojmować";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;11;0;0;1
"pójść";4;3;0;0;1;0;0;4;1;0;1;5;1;2;2;0;1;1;1;0
"pokarmowy";0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0
"pokazać";1;0;2;0;0;0;0;1;1;0;0;0;0;1;3;1;1;1;2;0
"pokazując";0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"pokazywać";0;0;0;0;0;1;1;0;2;0;1;0;0;1;2;0;1;0;1;1
"poker";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
"póki";3;0;0;0;0;0;1;3;1;1;0;0;4;0;2;0;0;0;0;0
"pokierować";0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
"pokiwać";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"pokład";0;0;14;1;0;0;1;0;2;0;0;0;0;0;5;13;0;3;1;0
"pokładowy";0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"poklepać";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"pokój";0;0;11;1;0;0;1;2;1;3;9;14;3;0;4;1;0;2;2;0
"pokolenie";0;3;0;0;0;0;1;1;0;1;2;0;0;4;4;1;0;0;0;0
"pokoleniowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"pokonać";0;0;1;2;0;0;0;0;15;0;0;0;0;0;2;1;1;1;0;0
"pokonywać";0;0;0;0;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0
"pokora";0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"pokręcić";2;0;2;1;4;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0
"pokrewny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"pokryć";0;0;1;0;2;2;0;0;1;0;1;1;0;1;2;0;0;2;0;0
"pokrywa";0;0;0;0;1;3;0;0;1;0;0;0;0;1;1;1;0;0;1;0
"pokrywać";0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;0;2;0;0
"pokusa";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0
"pól";3;0;0;0;0;1;0;0;0;0;0;2;0;3;0;0;0;0;0;0
"pół";1;2;1;0;0;3;2;1;1;3;3;0;0;0;6;6;0;11;3;0
"poła";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"polać";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"połączenie";0;0;7;0;1;6;0;0;3;0;0;0;0;1;3;0;2;3;2;0
"połączyć";0;0;2;1;0;0;1;0;2;0;0;2;0;4;6;0;1;2;0;0
"polarny";0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;0;0;0;0;0
"pole";11;4;2;3;1;0;2;5;0;3;2;8;2;22;4;0;1;5;0;3
"polecać";0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"polecenie";0;1;7;0;2;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"polecić";0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"polecieć";0;0;0;0;0;3;1;0;1;0;1;0;0;0;0;0;0;2;4;0
"polegać";0;0;0;2;0;0;0;0;5;1;0;0;0;3;6;1;4;0;4;1
"półgłosem";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"policja";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
"policjant";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0
"policyjny";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"policzek";0;0;0;1;0;0;2;0;0;0;2;7;0;0;0;1;0;1;0;0
"policzyć";0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0
"polityczne";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"polityczny";0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;10
"polityk";0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1
"polityka";0;1;0;1;0;0;0;0;0;0;4;0;0;0;0;1;0;0;3;2
"półka";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"połknąć";0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
"półkolem";0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"półkula";0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"północ";1;1;0;1;0;0;1;0;0;0;0;0;0;3;12;0;0;0;0;0
"północny";0;0;0;2;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;2
"połowa";3;2;3;2;0;1;1;0;1;1;1;1;0;5;10;4;0;0;5;5
"polować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1
"polowanie";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5
"położenie";0;0;0;0;0;0;0;0;5;2;0;1;0;1;1;0;2;0;0;6
"położyć";0;3;0;1;2;0;3;0;3;0;0;3;0;2;5;1;0;0;3;3
"półprzytomny";0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"polsce";0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0
"polski";0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3
"półtora";0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;0
"półtorej";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"polubić";0;0;4;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0
"południe";1;0;0;1;0;0;1;0;0;0;4;0;0;2;10;0;0;0;1;1
"południk";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
"południowy";0;0;0;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
"południu";0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
"połyskiwać";1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"pomagać";1;0;0;0;0;0;0;0;2;3;1;0;0;0;5;1;0;0;0;1
"pomalować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0
"pomarańczowy";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pomarszczyć";1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"pomiar";0;0;0;0;0;0;0;0;4;0;0;0;0;4;11;0;0;0;0;0
"pomiędzy";0;0;3;7;2;4;0;2;16;2;0;9;0;2;5;0;0;0;0;0
"pomieszać";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0
"pomieszczenie";0;0;1;2;0;0;1;0;0;0;0;0;0;0;2;5;0;0;3;0
"pomijając";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"pomimo";0;4;0;2;2;2;0;0;1;0;4;3;0;0;0;0;0;1;1;0
"pomnieć";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"pomnik";0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0
"pomnożyć";0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;1
"pomóc";4;0;1;3;0;3;3;0;1;0;1;0;0;0;5;1;0;1;4;0
"pomocny";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"pomrzeć";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0
"pomylić";0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"pomyłka";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"pomysł";0;0;2;1;0;2;3;0;2;0;0;0;0;3;0;0;1;1;0;0
"pomyśleć";0;0;7;6;4;0;2;0;8;0;0;1;0;1;2;2;6;4;0;0
"pomyślność";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"pomyślny";0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0
"ponadto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
"poniekąd";0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"poniżej";0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
"poniższy";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"pono";3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"ponowny";0;0;4;5;6;5;0;0;0;1;0;0;0;1;8;3;0;3;1;0
"ponury";0;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"poostrzyć";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"popadać";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"popaść";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"popatrzeć";0;0;0;0;0;0;0;0;2;0;0;2;0;1;0;0;0;0;0;0
"popatrzyć";1;0;1;1;1;0;1;0;2;0;0;0;0;3;0;1;6;5;2;0
"popęd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1
"popędliwość";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"popękać";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"popełnić";0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;5;0;2;0
"popielaty";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"popijając";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"popiół";0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"popisać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"popisywać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0
"popłynąć";0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"poprawa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"poprawiać";0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"poprawić";0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0
"poprawka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0
"poprawny";0;0;0;0;0;1;0;0;2;1;0;0;0;1;8;0;0;1;0;0
"poprosić";0;1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;6;0
"poprowadzić";0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0
"poprzedni";0;0;2;0;0;0;0;0;4;3;1;0;0;4;8;2;0;1;4;0
"poprzedzić";0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"poprzek";1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"poprzestać";0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
"poprzez";0;0;0;0;0;1;0;0;2;2;0;0;0;1;1;0;0;0;0;0
"popukać";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"populacja";0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0
"popularny";0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;1;0;0;0;1
"popychać";0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;1;0;0;0
"pora";0;1;0;0;1;1;1;4;1;0;2;1;1;3;46;0;5;0;0;1
"poradzić";3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
"poranek";0;0;0;0;0;0;0;0;1;1;0;0;0;0;9;0;0;0;1;0
"porażka";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"porcelanowy";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"porcja";0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0
"porost";0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
